None1,Number,None2,Name,Accepted,Submission
1,3998,-1,"Sequence",1095,3064
0,3999,-1,"The order of  a Tree",2564,5175
1,4001,-1,"To Miss Our Children Time",1420,5006
0,4002,-1,"Find the maximum",1024,2412
1,4003,-1,"Find Metal Mineral",2581,5488
0,4004,-1,"The Frog's Games",6472,14802
1,4005,-1,"The war",840,3382
0,4006,-1,"The kth great number",7148,19837
1,4007,-1,"Dave",1569,4597
0,4008,-1,"Parent and son",698,2799
1,4009,-1,"Transfer water",2503,7185
0,4010,-1,"Query on The Trees",3060,8154
1,4011,-1,"Working in Beijing",1391,4509
0,4012,-1,"Paint on a Wall",661,1604
1,4013,-1,"Distinct Subtrees",297,598
0,4014,-1,"Jimmy’s travel plan",130,587
1,4015,-1,"Mario and Mushrooms",735,972
0,4016,-1,"Magic Bitwise And Operation",772,1836
1,4017,-1,"Shortest Path on a Cylinder",10,373
0,4018,-1,"Parsing URL",1313,2814
1,4019,-1,"Batch System",12,129
0,4020,-1,"Ads Proposal",871,2670
1,4021,-1,"24 Puzzle",571,1771
0,4022,-1,"Bombing",2616,7743
1,4023,-1,"Game",482,1363
0,4024,-1,"Dwarven Sniper’s hunting",459,898
1,4025,-1,"Equation of XOR",315,1018
0,4026,-1,"Unlock the Cell Phone",458,904
1,4027,-1,"Can you answer these queries?",10794,45164
0,4028,-1,"The time of a day",685,1463
1,4029,-1,"Distinct Sub-matrix",360,1096
0,4030,-1,"Tank",145,646
1,4031,-1,"Attack",1006,2935
0,4032,-1,"Fight the Landlord",44,253
1,4033,-1,"Regular Polygon",1250,4144
0,4034,-1,"Graph",1402,2695
1,4035,-1,"Maze",2303,5087
0,4036,-1,"Rolling Hongshu",671,2131
1,4037,-1,"Development Value",196,791
0,4038,-1,"Stone",739,2837
1,4039,-1,"The Social Network",1003,3374
0,4040,-1,"Astrolabe",13,140
1,4041,-1,"Eliminate Witches!",766,2029
0,4042,-1,"Fireworks",86,453
1,4043,-1,"FXTZ II",431,853
0,4044,-1,"GeoDefense",871,2023
1,4045,-1,"Machine scheduling",902,2500
0,4046,-1,"Panda",1521,5095
1,4047,-1,"Raining",31,153
0,4048,-1,"Zhuge Liang's Stone Sentinel Maze",155,538
1,4049,-1,"Tourism Planning",820,1934
0,4050,-1,"wolf5x",473,707
1,4051,-1,"Compress the String",103,541
0,4052,-1,"Adding New Machine",470,1866
1,4053,-1,"The Last Puzzle",117,1269
0,4054,-1,"Hexadecimal View",1501,3708
1,4055,-1,"Number String",1771,3596
0,4056,-1,"Draw a Mess",379,1426
1,4057,-1,"Rescue the Rabbit",840,2742
0,4058,-1,"Advanture of Xiaoxingxing",52,404
1,4059,-1,"The Boss on Mars",1235,3735
0,4060,-1,"Chess Board",101,493
1,4061,-1,"A Card Game",633,870
0,4062,-1,"Abalone",70,230
1,4063,-1,"Aircraft",392,1423
0,4064,-1,"Carcassonne",476,1200
1,4065,-1,"Catan",90,257
0,4066,-1,"Random Sequence",402,622
1,4067,-1,"Random Maze",726,1743
0,4068,-1,"SanguoSHA",910,1715
1,4069,-1,"Squiggly Sudoku",951,2271
0,4070,-1,"Phage War",797,1458
1,4071,-1,"Trick or Treat",335,1321
0,4072,-1,"Working at the Restaurant",135,421
1,4073,-1,"Lights",47,140
0,4074,-1,"Darts",90,225
1,4075,-1,"Genetics",0,134
0,4076,-1,"Haunted Graveyard",190,664
1,4077,-1,"Slalom",141,402
0,4078,-1,"Routing",0,111
1,4079,-1,"Happy Telephones",350,552
0,4080,-1,"Stammering Aliens",1202,3923
1,4081,-1,"Qin Shi Huang's National Road System",4948,14385
0,4082,-1,"Hou Yi's secret",1321,5807
1,4083,-1,"Three Kingdom Chess",76,436
0,4084,-1,"The Voyages of Zheng He",2,79
1,4085,-1,"Peach Blossom Spring",1431,3583
0,4086,-1,"Harry Potter and the holy banquet",5,128
1,4087,-1,"ALetter to Programmers",444,1317
0,4088,-1,"Healing",0,109
1,4089,-1,"Activation",1962,5834
0,4090,-1,"GemAnd Prince",532,1452
1,4091,-1,"Zombie’s Treasure Chest",1517,7024
0,4092,-1,"Yummy Triangular Pizza",141,252
1,4093,-1,"Xavier is Learning to Count",132,736
0,4094,-1,"Winmine.exe",0,93
1,4095,-1,"Very Boring Homework",116,331
0,4096,-1,"Universal Question Answering System",338,1889
1,4097,-1,"Triangles and Quadrangle",309,1411
0,4098,-1,"Share the Cakes",5,325
1,4099,-1,"Revenge of Fibonacci",1014,4103
1,4101,-1,"Ali and Baba",590,2657
0,4102,-1,"Books",43,329
1,4103,-1,"Clock",452,1172
0,4104,-1,"Discount",1489,2589
1,4105,-1,"Electric wave",354,1048
0,4106,-1,"Fruit Ninja",286,800
1,4107,-1,"Gangster",836,3366
0,4108,-1,"Harmony",32,222
1,4109,-1,"Instrction Arrangement",1749,4326
0,4110,-1,"Jumping Robot",7,183
1,4111,-1,"Alice and Bob",976,2555
0,4112,-1,"Break the Chocolate",1833,5568
1,4113,-1,"Construct the Great Wall",119,286
0,4114,-1,"Disney's FastPass",854,2841
1,4115,-1,"Eliminate the Conflict",1353,3078
0,4116,-1,"Fruit Ninja",198,2165
1,4117,-1,"GRE Words",899,6966
0,4118,-1,"Holiday's Accommodation",1191,3432
1,4119,-1,"Isabella's Message",923,3017
0,4120,-1,"Ji-Tu Problem",132,796
1,4121,-1,"Xiangqi",1824,7740
0,4122,-1,"Alice's mooncake shop",1482,5375
1,4123,-1,"Bob’s Race",1521,4647
0,4124,-1,"My World Cup",29,143
1,4125,-1,"Moles",769,3963
0,4126,-1,"Genghis Khan the Conqueror",1271,4024
1,4127,-1,"Flood-it!",628,2348
0,4128,-1,"Running relay",448,1770
1,4129,-1,"Porcelain Exhibitions",72,304
0,4130,-1,"Shadow",33,169
1,4131,-1,"Fraction Tree",88,225
0,4132,-1,"How Far Can Drive At Most",99,261
1,4133,-1,"StrangeStandard",291,527
0,4134,-1,"Sequence Folding",228,406
1,4135,-1,"Co-prime",4994,12726
0,4136,-1,"Wimbledon",52,136
1,4137,-1,"Manhattan Sort",183,340
0,4138,-1,"Cipher",65,138
1,4139,-1,"Big Division",246,609
0,4140,-1,"Calculator",140,332
1,4141,-1,"Crank",122,313
0,4142,-1,"Triangle",294,513
1,4143,-1,"A Simple Problem",2184,7619
0,4144,-1,"Bacon's Cipher",1671,3381
1,4145,-1,"Cover The Enemy",811,2650
0,4146,-1,"Flip Game",1161,3778
1,4147,-1,"KFC -Z+W",1555,3038
0,4148,-1,"Length of S(n)",1369,2269
1,4149,-1,"Magic Potion",475,868
0,4150,-1,"Powerful Incantation",1463,3491
1,4151,-1,"The Special Number",1229,3926
0,4152,-1,"ZZY’s Dilemma",547,1119
1,4153,-1,"Grey Area",371,599
0,4154,-1,"Alaska",463,1106
1,4155,-1,"The Game of 31",499,1029
0,4156,-1,"Egypt",921,1329
1,4157,-1,"Slalom",58,369
0,4158,-1,"GO",302,547
1,4159,-1,"Indomie",286,643
0,4160,-1,"Dolls",1083,2159
1,4161,-1,"Iterated Difference",773,1201
0,4162,-1,"Shape Number",922,1805
1,4163,-1,"Stock Prices",505,1205
0,4164,-1,"Contour Tracing",89,197
1,4165,-1,"Pills",1726,2439
0,4166,-1,"Robot Navigation",332,1287
1,4167,-1,"User Names",387,1054
0,4168,-1,"Citizenship Application",50,381
1,4169,-1,"Wealthy Family",407,1032
0,4170,-1,"Supply Mission",176,531
1,4171,-1,"Paper Route",256,763
0,4172,-1,"Octagons",89,243
1,4173,-1,"Party Location",264,736
0,4174,-1,"Numbersrebmun",200,414
1,4175,-1,"Class Schedule",247,413
0,4176,-1,"Class Statistics",429,728
1,4177,-1,"Avoiding a disaster",286,639
0,4178,-1,"Roll-call in Woop Woop High",325,503
1,4179,-1,"Difficult Routes",344,1545
0,4180,-1,"RealPhobia",570,1356
1,4181,-1,"Insidious Branding",56,484
0,4182,-1,"Help-or-else",74,250
1,4183,-1,"Pahom on Water",700,1561
0,4184,-1,"Detour Buster",0,113
1,4185,-1,"Oil Skimming",2594,6814
0,4186,-1,"Numbers Game",71,451
1,4187,-1,"Alphabet Soup",181,665
0,4188,-1,"Coin Collecting",7,105
1,4189,-1,"Cybercrime Donut Investigation",173,653
0,4190,-1,"Distributing Ballot Boxes",2005,3959
1,4191,-1,"Game, Set and Match",107,209
0,4192,-1,"Guess the Numbers",412,1035
1,4193,-1,"Non-negative Partial Sums",1544,4705
0,4194,-1,"Peer Review",287,749
1,4195,-1,"Regular Convex Polygon",455,1417
0,4196,-1,"Remoteland",650,1527
1,4197,-1,"Popping Balloons",214,536
0,4198,-1,"Quick out of the Harbour",974,2300
1,4199,-1,"Find the Treasure",24,184
1,4202,-1,"Ultimate Finishing Strike",8,63
0,4203,-1,"Doubloon Game",587,1053
1,4204,-1,"Walking the Plank",33,153
0,4205,-1,"Parking Ships",151,428
1,4206,-1,"Treasure Map",250,578
0,4207,-1,"Grade School Multiplication",238,597
1,4208,-1,"Laser Tag",38,163
0,4209,-1,"Pizza Pricing",258,386
1,4210,-1,"Su-domino-ku",132,235
0,4211,-1,"Refrigerator Magnets",274,471
1,4212,-1,"Shut the Box",166,384
0,4213,-1,"Sokoban",250,571
1,4214,-1,"Crash and Go(relians)",104,201
0,4215,-1,"Number Theory?",675,1073
1,4216,-1,"Computational Geometry?",363,987
0,4217,-1,"Data Structure?",1832,5637
1,4218,-1," IMBA?",1024,2165
0,4219,-1,"Randomization?",326,549
1,4220,-1,"Brute Force?",6,140
0,4221,-1,"Greedy?",1771,5347
1,4222,-1,"Graph Theory?",8,151
0,4223,-1," Dynamic Programming?",1768,3866
1,4224,-1,"Enumeration?",921,1963
0,4225,-1,"Simulation?",29,284
1,4226,-1,"Sunday Drive",118,324
0,4227,-1,"Hexagram",77,185
1,4228,-1,"Flooring Tiles",277,574
0,4229,-1,"Vive la Difference! ",317,488
1,4230,-1,"Robot Navigation ",170,525
0,4231,-1,"Folding Game ",38,155
1,4232,-1,"Burnout ",4,105
0,4233,-1,"Family Fortune ",143,391
1,4234,-1,"Moving Points ",117,414
0,4235,-1,"Vampire Numbers ",342,710
1,4236,-1,"Repeating Characters",400,567
0,4237,-1,"The Rascal Triangle",326,419
1,4238,-1,"Programming the EDSAC",72,194
0,4239,-1,"Decoding EDSAC Data",113,230
1,4240,-1,"Route Redundancy",592,1065
0,4241,-1,"QR",22,97
1,4242,-1,"Rancher's Gift",137,201
0,4243,-1,"Maximum in the Cycle of 1",232,422
1,4244,-1,"The Golden Ceiling",44,118
0,4245,-1,"A Famous Music Composer",855,1504
1,4246,-1,"A Famous Airport Manager",167,696
0,4247,-1,"A Famous ICPC Team",833,1439
1,4248,-1,"A Famous Stone Collector",786,1905
0,4249,-1,"A Famous Equation",300,817
1,4250,-1,"A Famous King’s Trip",64,431
0,4251,-1,"The Famous ICPC Team Again",956,2084
1,4252,-1,"A Famous City",1658,4560
0,4253,-1,"Two Famous Companies",648,2066
1,4254,-1,"A Famous Game",416,1325
0,4255,-1,"A Famous Grid",909,2419
1,4256,-1,"The Famous Clock",1084,1589
0,4257,-1,"CosmoCraft",46,156
1,4258,-1,"Covered Walkway",744,1772
0,4259,-1,"Double Dealing",819,2304
1,4260,-1,"The End of The World",413,885
0,4261,-1,"Estimation",502,1299
1,4262,-1,"Juggler",308,723
0,4263,-1,"Red/Blue Spanning Tree",515,1284
1,4264,-1,"The Red Gem",100,268
0,4265,-1,"Science!",208,646
1,4266,-1,"The Worm in the Apple",512,1013
0,4267,-1,"A Simple Problem with Integers",2414,7771
1,4268,-1,"Alice and Bob",2048,6909
0,4269,-1,"Defend Jian Ge",259,1073
1,4270,-1,"Dynamic Lover",446,1592
0,4271,-1,"Find Black Hand",429,1731
1,4272,-1,"LianLianKan",1472,4864
0,4273,-1,"Rescue",502,769
1,4274,-1,"Spy's Work",556,1630
0,4275,-1,"Color the Tree",236,663
1,4276,-1,"The Ghost Blows Light",1441,4411
0,4277,-1,"USACO ORZ",2255,6799
1,4278,-1,"Faulty Odometer",1657,2406
0,4279,-1,"Number",1415,6003
1,4280,-1,"Island Transport",5715,18477
0,4281,-1,"Judges' response",596,1062
1,4282,-1,"A very hard mathematic problem",3304,10142
0,4283,-1,"You Are the One",4592,9034
1,4284,-1,"Travel",1460,5418
0,4285,-1,"circuits",479,1347
1,4286,-1,"Data Handler",884,3495
0,4287,-1,"Intelligent IME",3560,7788
1,4288,-1,"Coder",2831,7806
0,4289,-1,"Control",2704,6627
1,4290,-1,"Counting Formations",102,226
0,4291,-1,"A Short problem",1150,3296
1,4292,-1,"Food",3516,10871
0,4293,-1,"Groups",1093,2666
1,4294,-1,"Multiple",363,1284
0,4295,-1,"4 substrings problem",259,759
1,4296,-1,"Buildings",2271,6346
0,4297,-1,"One and One Story",482,1102
1,4301,-1,"Divide Chocolate",1114,2376
0,4302,-1,"Holedox Eating",1681,5017
1,4303,-1,"Hourai Jeweled",562,1393
0,4304,-1,"Let's Hit Our Head!",120,358
1,4305,-1,"Lightning",1145,3012
0,4306,-1,"Mahjong",87,278
1,4307,-1,"Matrix",604,2075
0,4308,-1,"Saving Princess claire_",1157,3185
1,4309,-1,"Seikimatsu Occult Tonneru",857,3118
0,4310,-1,"Hero",4737,12119
1,4311,-1,"Meeting point-1",1449,4175
0,4312,-1,"Meeting point-2",869,1483
1,4313,-1,"Matrix",1858,4610
0,4314,-1,"Save the dwarfs",534,1633
1,4315,-1,"Climbing the Hill",1002,2259
0,4316,-1,"Mission Impossible",292,603
1,4317,-1,"Unfair Nim",411,996
0,4318,-1,"Power transmission",1048,2939
1,4319,-1,"Subsequence Problem",95,297
0,4320,-1,"Arcane Numbers 1",1104,3340
1,4321,-1,"Arcane Numbers 2",239,433
0,4322,-1,"Candy",760,2469
1,4323,-1,"Magic Number",1045,2445
0,4324,-1,"Triangle LOVE",2364,6338
1,4325,-1,"Flowers",2157,4336
0,4326,-1,"Game",237,501
1,4327,-1,"Shooting",229,537
0,4328,-1,"Cut the cake",560,1383
1,4329,-1,"MAP",302,1064
0,4330,-1,"DUIDUI Bang",92,189
1,4331,-1,"Image Recognition",597,1590
0,4332,-1,"Constructing Chimney",635,1479
1,4333,-1,"Revolving Digits",6615,29127
0,4334,-1,"Trouble",2093,7730
1,4335,-1,"What is N?",635,2211
0,4336,-1,"Card Collector",4154,7888
1,4337,-1,"King Arthur's Knights",1216,3094
0,4338,-1,"Simple Path",308,1432
1,4339,-1,"Query",1207,3657
0,4340,-1,"Capturing a country",616,1497
1,4341,-1,"Gold miner",1129,2978
0,4342,-1,"History repeat itself",971,2014
1,4343,-1,"Interval query",755,2354
0,4344,-1,"Mark the Rope",1077,3211
1,4345,-1,"Permutation",613,1014
0,4346,-1,"The Beautiful Road",267,489
1,4347,-1,"The Closest M Points",2942,9010
0,4348,-1,"To the moon",3326,14111
1,4349,-1,"Xiao Ming's Hope",2173,3139
0,4350,-1,"Card",993,1784
1,4351,-1,"Digital root",721,2325
0,4352,-1,"XHXJ's LIS",2865,7213
1,4353,-1,"Finding Mine",479,1521
0,4354,-1,"Missile",237,733
1,4355,-1,"Party All the Time",2421,7830
0,4356,-1,"Three Eggache God",155,390
1,4357,-1,"String change",710,1540
0,4358,-1,"Boring counting",1245,4174
1,4359,-1,"Easy Tree DP?",741,1814
0,4360,-1,"As long as Binbin loves Sangsang",916,4237
1,4361,-1,"Dead or alive",101,191
0,4362,-1,"Dragon Ball",1142,2953
1,4363,-1,"Draw and paint",300,706
0,4364,-1,"Matrix operation",508,1230
1,4365,-1,"Palindrome graph",755,2427
0,4366,-1,"Successor",1696,7039
1,4367,-1,"The war of virtual world",218,796
0,4368,-1,"Water World I",227,618
1,4369,-1,"Water World II",18,253
0,4370,-1,"0 or 1",1970,5935
1,4371,-1,"Alice and Bob",653,1060
0,4372,-1,"Count the Buildings",1473,4267
1,4373,-1,"Mysterious For",505,1237
0,4374,-1,"One hundred layer",1026,2961
1,4375,-1,"Programmable Robot",146,445
0,4376,-1,"Simple Counting",66,200
1,4377,-1,"Sub Sequence",458,1050
0,4378,-1,"The battle on X-Star",108,526
1,4379,-1,"The More The Better ",987,3745
0,4380,-1,"Farmer Greedy",694,2195
1,4381,-1,"Grid",391,1125
0,4382,-1,"Harry Potter and Cyber Sequence Generator",218,607
1,4383,-1,"How to paint a tree",184,533
0,4384,-1,"King Kong II",14,226
1,4385,-1,"Moving Bricks",365,907
0,4386,-1,"Quadrilateral",894,1987
1,4387,-1,"Stone Game",444,1049
0,4388,-1,"Stone Game II",484,818
1,4389,-1,"X mod f(x)",1863,5131
0,4390,-1,"Number Sequence",705,1638
1,4391,-1,"Paint The Wall",1279,4926
0,4392,-1,"Maximum Number Of Divisors",152,509
1,4393,-1,"Throw nails",977,3283
0,4394,-1,"Digital Square",1165,2792
1,4395,-1,"D-mail",393,1640
0,4396,-1,"More lumber is required",743,2232
1,4397,-1,"Rubik's Cube",183,533
0,4398,-1,"Template Library Management",355,1275
1,4399,-1,"Colorful Points ",70,246
1,4401,-1,"Battery",88,298
0,4402,-1,"Magic Board",7,102
1,4403,-1,"A very hard Aoshu problem",1347,1972
0,4404,-1,"Worms",428,775
1,4405,-1,"Aeroplane chess",4943,7920
0,4406,-1,"GPA",478,1227
1,4407,-1,"Sum",1573,5158
0,4408,-1,"Minimum Spanning Tree",1032,3118
1,4409,-1,"Family Name List",484,1477
0,4410,-1,"Boomerang",87,364
1,4411,-1,"Arrest",869,2155
0,4412,-1,"Sky Soldiers",413,1158
1,4413,-1,"Logical Expression",79,285
0,4414,-1,"Finding crosses",2058,4054
1,4415,-1,"Assassin’s Creed",790,3525
0,4416,-1,"Good Article Good sentence",1690,6011
1,4417,-1,"Super Mario",6129,15291
0,4418,-1,"Time travel",1205,5441
1,4419,-1,"Colourful Rectangle",882,2132
0,4420,-1,"Alice and Bob",85,920
1,4421,-1,"Bit Magic",1290,4481
0,4422,-1,"The Little Girl who Picks Mushrooms",1120,3421
1,4423,-1,"Simple Function",92,542
0,4424,-1,"Conquer a New Region",1205,3120
1,4425,-1,"Fantastic Necklace",22,239
0,4426,-1,"Palindromic Substring",249,962
1,4427,-1,"Math Magic",903,2824
0,4428,-1,"Polaris of Pandora",40,212
1,4429,-1,"Split the Rectangle",309,830
0,4430,-1,"Yukari's Birthday",1993,7897
1,4431,-1,"Mahjong",1334,6237
0,4432,-1,"Sum of divisors",1976,5805
1,4433,-1," locker",1137,2529
0,4434,-1,"Game",15,242
1,4435,-1,"charge-station",962,1712
0,4436,-1,"str2int",1245,3302
1,4437,-1,"swap",5,229
0,4438,-1,"Hunters",1478,1986
1,4439,-1," No place to hide",164,763
0,4440,-1,"mmm2",8,110
1,4441,-1," Queue Sequence",583,2143
0,4442,-1,"Physical Examination",2983,9785
1,4443,-1,"Lost",183,341
0,4444,-1,"Walk",499,2983
1,4445,-1,"Crazy Tank",1800,7782
0,4446,-1,"IT Companies",273,750
1,4447,-1,"Yuanfang, What Do You Think?",291,972
0,4448,-1,"Spade 7",3,139
1,4449,-1,"Building Design",549,1674
0,4450,-1,"Draw Something",3656,4417
1,4451,-1,"Dressing",2351,5379
0,4452,-1,"Running Rabbits",2150,3190
1,4453,-1,"Looploop",915,2666
0,4454,-1,"Stealing a Cake",1181,4038
1,4455,-1,"Substrings",1192,3860
0,4456,-1,"Crowd",765,2994
1,4457,-1,"Klotski",23,310
0,4458,-1,"Shoot the Airplane",381,1693
1,4459,-1,"Homework",39,216
0,4460,-1,"Friend Chains",2873,9067
1,4461,-1,"The Power of Xiangqi",1610,3041
0,4462,-1,"Scaring the Birds",1392,4398
1,4463,-1,"Outlets",2451,5370
0,4464,-1,"Browsing History",2459,4399
1,4465,-1,"Candy",1464,3149
0,4466,-1,"Triangle",480,958
1,4467,-1,"Graph",859,4860
0,4468,-1,"Spy",435,930
1,4469,-1,"Age of Empires",24,221
0,4470,-1,"Blackjack",24,277
1,4471,-1,"Homework",164,729
0,4472,-1,"Count",1897,2830
1,4473,-1,"Exam",831,1803
0,4474,-1,"Yet Another Multiple Problem",1857,7531
1,4475,-1,"Downward paths",473,1476
0,4476,-1,"Cut the rope",390,822
1,4477,-1,"Cut the rope II",118,326
0,4478,-1,"Where is the King",187,478
1,4479,-1,"Shortest path",211,803
0,4480,-1,"Rectangles",11,178
1,4481,-1,"Slalom",3,165
0,4482,-1,"Base pairing",17,149
1,4483,-1,"Lattice triangle",169,275
0,4484,-1,"Hailstone HOTPO",588,965
1,4485,-1,"B-Casting",515,1076
0,4486,-1,"Pen Counts",382,586
1,4487,-1,"Maximum Random Walk",664,1208
0,4488,-1,"Faulhaber’s Triangle",271,482
1,4489,-1,"The King’s Ups and Downs",1172,1703
0,4490,-1,"Mad Veterinarian",290,625
1,4491,-1,"Windmill Animation",214,426
0,4492,-1,"Mystery",468,852
1,4493,-1,"Tutor",1348,5100
0,4494,-1,"Teamwork ",329,623
1,4495,-1,"Rectangle",251,668
0,4496,-1,"D-City",2527,7561
1,4497,-1,"GCD and LCM ",1913,4824
0,4498,-1,"Function Curve ",302,721
1,4499,-1,"Cannon ",861,1529
1,4501,-1,"小明系列故事——买年货",1885,4065
0,4502,-1,"吉哥系列故事——临时工计划",1969,4638
1,4503,-1,"湫湫系列故事——植树节",1015,1652
0,4504,-1,"威威猫系列故事——篮球梦",1369,5101
1,4505,-1,"小Q系列故事——电梯里的爱情",3136,5118
0,4506,-1,"小明系列故事——师兄帮帮忙",1852,6521
1,4507,-1,"吉哥系列故事——恨7不成妻",3433,10410
0,4508,-1,"湫湫系列故事——减肥记I",4972,10241
1,4509,-1,"湫湫系列故事——减肥记II",1873,4608
0,4510,-1,"小Q系列故事——为什么时光不能倒流",2084,4969
1,4511,-1,"小明系列故事——女友的考验",920,3290
0,4512,-1,"吉哥系列故事——完美队形I",1399,4199
1,4513,-1,"吉哥系列故事——完美队形II",4133,10526
0,4514,-1,"湫湫系列故事——设计风景线",1629,9018
1,4515,-1,"小Q系列故事——世界上最遥远的距离",1199,3380
0,4516,-1,"威威猫系列故事——因式分解",107,371
1,4517,-1,"小小明系列故事——游戏的烦恼",514,1476
0,4518,-1,"吉哥系列故事——最终数",180,473
1,4519,-1,"郑厂长系列故事——体检",1050,1980
0,4520,-1,"小Q系列故事——最佳裁判",1862,4086
1,4521,-1,"小明系列问题——小明序列",1509,4686
0,4522,-1,"湫湫系列故事——过年回家",427,1816
1,4523,-1,"威威猫系列故事——过生日",452,1597
0,4524,-1,"郑厂长系列故事——逃离迷宫",1170,2910
1,4525,-1,"威威猫系列故事——吃鸡腿",794,3697
0,4526,-1,"威威猫系列故事——拼车记",569,1592
1,4527,-1,"小明系列故事——玩转十滴水",342,826
0,4528,-1,"小明系列故事——捉迷藏",975,3222
1,4529,-1,"郑厂长系列故事——N骑士问题",454,890
0,4530,-1,"小Q系列故事——大笨钟",1148,2336
1,4531,-1,"吉哥系列故事——乾坤大挪移",194,586
0,4532,-1,"湫秋系列故事——安排座位",495,1170
1,4533,-1,"威威猫系列故事——晒被子",626,2053
0,4534,-1,"郑厂长系列故事——新闻净化",279,706
1,4535,-1,"吉哥系列故事——礼尚往来",1194,2602
0,4536,-1,"XCOM Enemy Unknown",529,1638
1,4537,-1,"威威猫系列故事——数字分配",2,88
0,4538,-1,"VIM-adventures",29,163
1,4539,-1,"郑厂长系列故事——排兵布阵",1436,4378
0,4540,-1,"威威猫系列故事——打地鼠",2793,5812
1,4541,-1,"Ten Googol",438,1024
0,4542,-1,"小明系列故事——未知剩余系",835,2732
1,4543,-1,"三足鼎立",134,562
0,4544,-1,"湫湫系列故事——消灭兔子",1816,5827
1,4545,-1,"魔法串",1633,5251
0,4546,-1,"比赛难度",472,1098
1,4547,-1,"CD操作",1754,5931
0,4548,-1,"美素数",5157,15753
1,4549,-1,"M斐波那契数列",2542,8579
0,4550,-1,"卡片游戏",1248,4345
1,4551,-1,"生日猜猜猜",1265,3299
0,4552,-1,"怪盗基德的挑战书",837,1738
1,4553,-1,"约会安排",1871,6292
0,4554,-1,"叛逆的小明",1329,1980
1,4555,-1,"平面上的整点",12,191
0,4556,-1,"Stern-Brocot Tree",604,997
1,4557,-1,"非诚勿扰",1245,3746
0,4558,-1,"剑侠情缘",270,704
1,4559,-1,"涂色游戏",178,472
0,4560,-1,"我是歌手",281,638
1,4561,-1,"连续最大积",1024,3618
0,4562,-1,"守护雅典娜",288,814
1,4563,-1,"御剑术I",130,384
0,4564,-1,"御剑术II",18,173
1,4565,-1,"So Easy!",2542,7574
0,4566,-1,"Circle Game",66,360
1,4567,-1,"Brilliant Programmers Show",104,316
0,4568,-1,"Hunter",1026,3089
1,4569,-1,"Special equations",506,742
0,4570,-1,"Multi-bit Trie",533,1153
1,4571,-1,"Travel in time",728,3163
0,4572,-1,"Bottles Arrangement",730,950
1,4573,-1,"Throw the Stones",153,418
0,4574,-1,"Bombs",162,783
1,4575,-1,"Changsha Marathon",36,177
0,4576,-1,"Robot",2661,9202
1,4577,-1,"X-Boxes",349,1303
0,4578,-1,"Transformation",4389,16026
1,4579,-1,"Random Walk",211,343
0,4580,-1,"Worm",9,284
1,4581,-1,"Microblog Subscription",21,179
0,4582,-1,"DFS spanning tree",496,1350
1,4583,-1,"Coffee shop in Jioufen",146,424
0,4584,-1,"Building bridges",852,1653
1,4585,-1,"Shaolin",2809,6472
0,4586,-1,"Play the Dice",1619,5422
1,4587,-1,"TWO NODES",1203,3918
0,4588,-1,"Count The Carries",850,2265
1,4589,-1,"Design a Garden Border",0,276
0,4590,-1,"Eloh",20,125
1,4591,-1,"Math Homework",11,128
0,4592,-1,"Boring Game",157,1071
1,4593,-1,"Robot",1160,1622
0,4594,-1,"Script Z",171,820
1,4595,-1,"Similar Number",164,575
0,4596,-1,"Yet another end of the world",696,1583
1,4597,-1,"Play Game",1452,2468
0,4598,-1,"Difference",299,981
1,4599,-1,"Dice",280,450
1,4601,-1,"Letter Tree",243,1318
0,4602,-1,"Partition",1581,4006
1,4603,-1,"Color the Tree",130,630
0,4604,-1,"Deque",1065,2862
1,4605,-1,"Magic Ball Game",989,3176
0,4606,-1,"Occupy Cities",503,1456
1,4607,-1,"Park Visit",2463,5779
0,4608,-1," I-number",1739,4951
1,4609,-1,"3-idiots",4190,12672
0,4610,-1,"Cards",362,1467
1,4611,-1,"Balls Rearrangement",1253,3207
0,4612,-1,"Warm up",2817,12353
1,4613,-1,"Points",131,1064
0,4614,-1,"Vases and Flowers",3478,8029
1,4615,-1,"Play with Sequence",20,328
0,4616,-1,"Game",985,2851
1,4617,-1,"Weapon",465,573
0,4618,-1,"Palindrome Sub-Array",760,1650
1,4619,-1,"Warm up 2",1434,3105
0,4620,-1,"Fruit Ninja Extreme",419,1359
1,4621,-1,"Life Game",106,397
0,4622,-1,"Reincarnation",2687,6636
1,4623,-1,"Crime",278,777
0,4624,-1,"Endless Spin",217,873
1,4625,-1,"JZPTREE",278,592
0,4626,-1,"Jinkeloid",147,381
1,4627,-1,"The Unsolvable Problem",1114,2276
0,4628,-1,"Pieces",1559,2955
1,4629,-1,"Burning",294,717
0,4630,-1,"No Pain No Game",1186,2710
1,4631,-1,"Sad Love Story",735,2134
0,4632,-1,"Palindrome subsequence",2628,6108
1,4633,-1,"Who's Aunt Zhang",551,663
0,4634,-1,"Swipe Bo",466,2033
1,4635,-1,"Strongly connected",2495,6276
0,4636,-1,"Painting the Football",100,276
1,4637,-1,"Rain on your Fat brother",255,894
0,4638,-1,"Group",2316,5426
1,4639,-1,"Hehe",1146,2496
0,4640,-1,"Island and study-sister",428,1110
1,4641,-1,"K-string",716,2448
0,4642,-1,"Fliping game",1677,2491
1,4643,-1,"GSM",595,1539
0,4644,-1,"BWT",264,845
1,4645,-1,"Query on a tree VII",73,334
0,4646,-1,"Laser Beam",146,496
